admissions_diabetes_persons_hospitals_201718_asr_per_100000, admssns_gntrnry_systm_dsss_prsns_hsptls_201718_asr_pr_100000, admissions_cancers_persons_all_hospitals_201718_asr_per_100000, admsn_msclkt_sytm_cntve_tse_ds_prsn_hsptl_201718_nmbr, admssns_mntl_hlth_rltd_cndtns_prsns_hsptls_201718_nmbr, admissions_for_diabetes_persons_all_hospitals_201718_sr, admsn_msclkt_sytm_cntve_tse_ds_prsn_hsptl_201718_sr, admssns_gntrnry_systm_dsss_prsns_hsptls_201718_sr, admssns_rsprtry_systm_dsss_prsns_hsptls_201718_sr, admssns_infcts_prstc_dsss_prsns_hsptls_201718_asr_pr_100000, admissions_nervous_system_diseases_persons_hospitals_201718_sr, admssns_dgstve_systm_dsss_prsns_hsptls_201718_nmbr, admissions_for_asthma_persons_all_hospitals_201718_sr, admissions_for_all_cancers_persons_all_hospitals_201718_number, admssns_md_affctve_dsrdrs_prsns_hsptls_201718_nmbr, admssns_endcrne_ntrtnl_mtblc_dsss_prsns_hsptls_201718_sr, admssns_chrnc_kdny_dsse_prsns_hsptls_201718_nmbr, admssns_dgstve_systm_dsss_prsns_hsptls_201718_sr, admsn_cngtl_mlfrtns_dfrmtns_chrmsl_abnrmlts_prsn_hsptl_201718_n, admissions_for_stroke_persons_all_hospitals_201718_sr, admsn_msclkt_sytm_cntve_tse_ds_prsn_hsptl_201718_asr_pr_100000, admssns_eye_adnxa_dsss_prsns_hsptls_201718_asr_pr_100000, admssns_rsprtry_systm_dsss_prsns_hsptls_201718_asr_pr_100000, admissions_heart_failure_persons_hospitals_201718_number, admssns_chrnc_obstrctve_plmnry_dsse_cpd_prsns_hsptls_201718_sr, admssns_md_affctve_dsrdrs_prsns_hsptls_201718_asr_pr_100000, admsn_cngtl_mlfrtns_dfrmtns_chrmsl_abnrmlts_prsn_hsptl_201718_a, admissions_eye_adnexa_diseases_persons_hospitals_201718_number, lga_code, admissions_stroke_persons_hospitals_201718_asr_per_100000, admssns_dgstve_systm_dsss_prsns_hsptls_201718_asr_pr_100000, admissions_for_heart_failure_persons_all_hospitals_201718_sr, admsn_cngtl_mlfrtns_dfrmtns_chrmsl_abnrmlts_prsn_hsptl_201718_s, admssns_hrt_flre_prsns_hsptls_201718_asr_pr_100000, admssns_skn_sbctns_tsse_dsss_prsns_hsptls_201718_asr_pr_100000, admssns_rsprtry_systm_dsss_prsns_hsptls_201718_nmbr, admssns_endcrne_ntrtnl_mtblc_dsss_prsns_hsptls_201718_nmbr, admissions_mood_affective_disorders_persons_hospitals_201718_sr, admissions_for_all_cancers_persons_all_hospitals_201718_sr, admssns_skn_sbctns_tsse_dsss_prsns_hsptls_201718_nmbr, admssns_er_mstd_prcss_dsss_prsns_hsptls_201718_nmbr, admssns_ischmc_hrt_dsse_prsns_hsptls_201718_asr_pr_100000, admssns_infcts_prstc_dsss_prsns_hsptls_201718_nmbr, admsn_chrn_obstrcve_plmnry_dse_cpd_prsn_hsptl_201718_nmbr, admssns_gntrnry_systm_dsss_prsns_hsptls_201718_nmbr, admsn_endcr_ntrl_mtblc_ds_prsn_hsptl_201718_asr_pr_100000, admssns_chrnc_kdny_dsse_prsns_hsptls_201718_asr_pr_100000, admssns_skn_sbctns_tsse_dsss_prsns_hsptls_201718_sr, admssns_crcltry_systm_dsss_prsns_hsptls_201718_asr_pr_100000, admssns_er_mstd_prcss_dsss_prsns_hsptls_201718_sr, admssns_infcts_prstc_dsss_prsns_hsptls_201718_sr, admissions_for_asthma_persons_all_hospitals_201718_number, admssns_nrvs_systm_dsss_prsns_hsptls_201718_asr_pr_100000, admissions_ischaemic_heart_disease_persons_hospitals_201718_sr, admissions_chronic_kidney_disease_persons_hospitals_201718_sr, admssns_nrvs_systm_dsss_prsns_hsptls_201718_nmbr, admssns_er_mstd_prcss_dsss_prsns_hsptls_201718_asr_pr_100000, admssns_crcltry_systm_dsss_prsns_hsptls_201718_nmbr, admsn_chrn_obstrcve_plmnry_dse_cpd_prsn_pblc_hsptl_201718_sr, admssns_mntl_hlth_rltd_cndtns_prsns_hsptls_201718_sr, admssns_mntl_hlth_rltd_cndtns_prsns_hsptls_201718_asr_pr_100000, admissions_for_diabetes_persons_all_hospitals_201718_number, admissions_for_stroke_persons_all_hospitals_201718_number, admssns_ischmc_hrt_dsse_prsns_hsptls_201718_nmbr, admissions_eye_adnexa_diseases_persons_hospitals_201718_sr, admssns_crcltry_systm_dsss_prsns_hsptls_201718_sr
272.76534418143,2525.90504382003,2951.50937299122,3088.11849851608,1568.36916919759,142.44538780025,77.9430834257608,128.722246611415,118.250722645905,740.067445821448,123.306005021482,5798.03829200099,127.266524703779,3626.4495886052,545.002829348097,126.826546680337,224.167026917891,116.227789099414,177.045745724501,91.0965454373511,2537.30289581327,1396.3049309435,2266.44355723771,375.596721031166,114.641920194328,475.184068456781,151.319866313049,1759.59107908847,22620,234.138056414359,4919.61123701053,116.052182347567,100.331466110792,294.810051559778,700.003055155191,2743.77168830606,1165.34431871134,87.5160486704789,109.352803944575,826.224360414861,450.080817024159,730.476409003351,884.246600932161,429.720433782911,2945.98418303322,988.358038790601,188.261618556244,105.030829095348,2631.74734204088,137.520717317746,103.628172420893,222.171435069045,1592.19486302788,116.59866080147,89.08175219963,1885.78858770696,377.528077098948,3276.57675659616,105.16279604858,82.1947292846254,1379.75977209933,330.801800177557,293.817695894414,912.304069479696,83.6449034372778,115.438090084949
204.691162461037,1849.99222726846,2403.49382690668,2780.0,3450.0,106.895221984844,55.7313758280574,94.2771606914842,97.9861915072146,823.913937722785,86.2001562951072,7163.0,151.212814879353,3655.0,1424.0,77.7769021860212,374.0,106.441083541496,197.0,104.741273202841,1814.23899416136,1380.40932696944,1878.04494949933,498.0,94.0979909952247,879.185326975769,115.124250712379,2088.0,22670,269.207992644949,4505.36618417843,128.716504923279,76.3322433485607,326.981524047331,574.203792967504,3016.0,959.0,161.922149696356,89.0489427683429,921.0,399.0,533.214901162872,1336.0,420.0,2954.0,606.114638613763,236.81403591112,86.1554817524332,2217.6581879458,89.0203636832721,115.368803317033,368.0,1113.063763775,85.1117744922191,112.055815870542,1758.0,244.382718324127,3365.0,89.1848856272983,124.529695076392,2090.41461896197,318.0,408.0,798.0,82.6926857446933,97.2746211569027
230.332723873474,2088.90390488738,3055.16736650216,7241.17894810938,2768.48184538848,120.285933954357,82.9352351195381,106.452300829888,114.391040062206,834.717759837538,140.052172212985,12607.1626602905,130.024081060388,8296.22650166809,817.74467806939,123.112928122721,613.589484949581,115.532969044898,370.112639464707,88.2563355459987,2699.81379982472,1539.03955876517,2192.46724209078,579.073841184755,107.350986886346,325.093929093722,149.793796108621,4326.96369077696,22750,226.838095470973,4890.20136374028,79.2365106993187,99.3196170738547,201.286346642948,607.014072804457,5804.58821863134,2487.40424882858,59.8735058888681,113.193310888384,1571.17521452401,773.663326134336,569.125102527819,2186.76469947359,898.310386239617,5369.90611562126,959.417845664685,234.419761796718,91.0784472577216,2173.59249212853,110.502572178193,116.881611841761,482.872339034695,1808.43057168678,90.8437616401363,110.922891724915,4689.92489249701,303.356646202845,6019.82100831106,86.4723090233947,65.9958905428853,1107.83836977703,613.953690969749,636.310386239617,1573.81851925414,92.1953453190751,95.3417381319445
260.378543422942,2315.07983388368,3436.1570964763,2055.360343255,856.301501451,135.976667798659,90.6449668628237,117.978416501203,123.257370926401,918.263704497519,128.378186154687,3643.61757901732,null,2419.96337662608,307.64062769655,160.749124295099,183.418078614971,127.862714565449,128.468278855825,103.790589234343,2950.79084382137,1449.90475665114,2362.40310390928,194.797932423638,129.689039822937,471.620419455851,188.08718830805,1046.05614189247,22830,266.76452680791,5412.08649192162,104.858290715879,124.709754372654,266.373948917529,866.832524551296,1646.06691454855,846.224383789039,86.8597209437881,127.308900568703,584.970179861364,185.858172712663,860.916490729982,629.249900552881,278.490428382864,1545.16444350589,1252.71635461349,269.015241044665,130.062487684788,2683.16525891021,97.6452189052625,128.580158517708,null,1657.68965173042,137.419509574548,127.292802560842,1128.03205697905,268.060059969252,1915.07084987987,131.697447034474,79.0643704544417,1327.21208170952,180.714810723743,192.006838048846,616.2554712647,86.855772457515,117.693468488766
143.586616586499,1832.88151921268,2200.27970580725,464.891338217517,230.168573920381,74.9847871765743,65.8901131425707,93.4051846101027,100.165887292769,612.286802654475,134.948780653603,645.963094096871,null,490.316770945204,120.57641809881,102.647310155849,null,81.8275238246205,null,70.2726711688024,2144.93919837476,1116.83803446156,1919.82192438261,39.8756034424091,null,691.910743010082,null,260.665519814803,22910,180.616142659594,3463.54007783824,68.5354979425745,null,174.102315642916,621.564035934492,354.654812756853,152.01989698655,127.431238293725,81.519902153834,113.05933395358,79.846783632507,500.438073979737,110.770690848404,null,338.6380596409,799.929484861504,null,93.2615730021022,2024.07914156135,177.762135417308,85.7356484395664,null,1742.53277681901,79.8799366015348,null,331.764933436109,488.000633461202,458.428353927151,85.1751668059622,84.3283497245773,1415.57573837353,29.4164145286854,41.3606721111229,117.668791590432,66.9035878033413,88.7835342512129
null,1868.5061748932,2786.28258305484,219.531669734439,null,null,83.7285475978728,95.2206470421425,131.608406428129,null,109.367310512192,262.824405846665,null,235.212503286899,null,176.610651936461,null,91.1414149846861,null,null,2725.63872180745,2310.48841877089,2522.46259602613,null,null,null,null,217.486343618901,22980,null,3857.77216266402,null,null,null,747.083096585099,186.124676513981,97.1529904880669,null,103.231185991523,51.4740405743793,null,669.12305973817,null,null,127.151106849295,1376.32508450624,null,112.094877957435,2434.5140486296,null,null,null,1412.21078365445,106.805437814618,null,99.1983166036051,null,220.213445106285,149.520024538639,null,null,null,null,60.3371204083784,138.408578526219,106.786714503087
269.986784994517,2076.5875463381,2523.40028652595,2223.5054041,1302.6237545,140.994349575091,72.5306515399603,105.824648833859,85.5283155519204,682.445293873668,126.721004101696,4372.6705508,null,2377.099571,502.1395447,109.425912404047,164.8012801,108.541286118196,139.2790894,74.3486411476031,2361.11049369572,1526.0449140359,1639.27200956312,271.4482217,83.9771829736796,521.327821391526,141.614894862881,1420.1015638,23110,191.092277448876,4594.26213820448,112.41595725158,93.8966599093088,285.572864577629,618.143220731873,1571.8796568,818.9620191,96.0144794802295,93.4914519775025,590.1755328,245.2938832,628.102624865059,655.3150775,232.7273111,2004.8352754,852.755065933714,173.280062262006,92.7483023038288,2131.18769544571,91.2431975581843,95.5596128172757,null,1636.29120685002,100.257755079423,81.9927698802233,1576.0487891,250.484942155371,2009.17354,80.5092616113421,80.4111227292046,1349.81930516379,254.0951633,180.4630155,587.8372682,91.4169080454581,93.4817082341998
172.409712981499,1832.54099374606,2994.18043574205,703.01461,194.9225765,90.0369821535833,94.8712163115357,93.3878311457677,96.912231953331,null,105.422073926257,974.916071,null,699.225765,91.971846,167.842887974659,null,108.877289234201,35.9648075,null,3088.36911880532,1658.5686676248,1857.46098470681,null,null,458.433734648902,180.291577786986,411.7818065,23190,null,4608.4842508161,null,119.540935156352,null,756.969754184645,418.5988055,280.8240375,84.4310903857076,110.933757880144,161.8521915,77.9225765,831.042334057519,null,null,385.5847285,1307.9979856402,null,113.578305546808,2589.88230484882,133.463346483719,null,null,1361.26772192392,132.650996015931,null,293.563613,366.389599646793,630.5565745,93.2710776902345,58.6749614956502,984.94577700761,38.9788845,null,200.8662685,99.3556729430365,113.601736017982
333.945333055271,2512.95920957544,2559.13469612053,4914.05222139328,2159.94753167922,174.395220968765,85.679116832037,128.062516004241,119.826387729978,893.817888474339,145.449860745465,9976.11531025053,null,4348.79536791214,618.472495306439,137.864715149189,563.105020378994,119.244351569223,430.552720556083,96.5425496178676,2789.13614516821,1689.78115680716,2296.64342323647,630.091563649162,105.120623372734,301.731191477403,170.089180552887,2588.30057034318,23270,248.135478906385,5047.2942527386,179.355006858329,112.776314639016,455.619685470884,727.005832530151,4495.27987781287,2070.33646539999,55.5707217299936,94.8154043668224,1432.29839147398,676.208527424816,824.363363479799,1766.76652471407,468.95300101002,4916.18168736608,1074.37837779117,295.39507131521,109.082417262975,2878.75822329166,108.918623487733,125.157125587233,null,1878.12849071465,131.584898582398,139.775227397357,3681.12160217706,299.008318801735,4590.13524717658,100.269172688351,61.7343299386623,1036.30178903462,606.174030631979,377.829052567539,1322.78514511073,101.225440488677,126.272893223642
null,1502.48303545569,3050.11162051133,499.5199744,179.421865,null,76.1833539370636,76.5677998436965,107.076619059702,608.271199677377,82.6940524783917,910.0052607,null,622.2309069,66.8612476,132.410352900314,null,117.641881739807,27.8959357,null,2480.01793182064,1156.01658211433,2052.27594359282,40.9074984,null,382.52081233228,186.595455490329,237.2831126,23350,null,4979.46599375812,83.2806547382739,123.720672474195,211.559779580804,741.504190248681,362.0634213,189.5837428,70.4499840204296,113.005996558575,131.6415563,39.8265595,821.15985839098,105.7109325,null,270.2021737,1031.87258609175,null,111.257799956641,2748.45913949701,86.547863329655,85.1733623938362,null,1067.79102555561,131.073555028215,null,197.2368618,237.595098812437,555.5893506,104.452430310243,64.8304361395127,1088.27449851686,null,null,173.4449904,69.2505578401898,120.557497549903
150.973492555476,2180.45189953264,3048.2500038287,4133.0,3278.0,78.8424121809201,74.5550024346421,111.117663675708,93.857776783879,735.872198791504,119.318245590462,8537.0,113.930692244726,5242.0,1509.0,110.199827898831,324.0,121.027357020993,238.0,82.4393466052895,2427.00975199374,1320.31271215059,1798.91800006556,450.0,73.7412280638549,909.741098072085,151.245903461505,2315.0,23430,211.887160962725,5122.76410142235,97.0536274796234,100.282425614563,246.547581807978,629.201468461479,3031.0,1451.0,167.549696005124,112.937024050481,1054.0,474.0,473.256357120007,1234.0,386.0,3681.0,858.786181821008,192.325362880785,94.4075192441388,2107.26592391614,105.796681600559,103.040731661241,272.0,1540.7027229658,75.5411903462609,91.0046373192712,2593.0,290.437823094126,3691.0,56.9511501867249,117.943133070588,1979.84946020857,256.0,376.0,821.0,79.0926300319108,92.4324116042734
233.154514679804,2244.56475178558,3009.11822514688,4222.90974693597,4437.91892586729,121.759548892153,78.6953062439923,114.384908578226,102.417751139546,808.164109964434,132.454987358447,8703.77869862165,123.600212280111,4941.78838106636,1979.49515877765,115.569672119851,289.917389618161,124.93408006466,241.941866768335,86.5471156228812,2561.7902146504,1607.78860823012,1962.98210296847,396.949005937136,79.8600228133376,1195.80797493567,153.064535562291,2593.40846887078,23670,222.445026240278,5288.12523178913,98.7632489017241,101.488255552389,250.890572774643,815.64372539347,3146.3554350454,1478.64814096624,220.235474802193,111.48719984821,1331.68281692899,532.877614249127,585.04613752975,1299.70321455413,382.952065580908,3681.05457007451,900.633325355357,177.090010429641,122.381946898077,2199.76831531631,121.707671736537,113.163428826158,291.916369736903,1710.33154806857,93.3850776045099,83.7955635731992,2800.37787243306,334.11739100168,3576.21163178813,56.3887206717463,161.135916668245,2704.90404426432,381.926568549476,358.931667955763,961.765427310827,96.313720522416,96.4899057341033
275.587870240957,2366.45894532702,2604.8984825196,2613.48712187342,1305.56634847541,143.919386707011,96.3448180262604,120.596739256473,119.356597545117,782.250732276339,125.321296605729,4042.18562890247,null,2197.85867202688,505.683418892131,110.917356589357,182.321997191014,120.96739409309,118.198996488183,113.940004174818,3136.33968570762,1689.19396036574,2287.63922508944,256.55086119471,141.470548112362,660.459525038572,159.877099770382,1463.8536069323,23810,292.850744199544,5120.22603117081,115.851762419902,106.005273519862,294.300920167214,767.961130299507,1836.69271636604,684.895683058553,121.638774898057,96.5109430656497,604.081412956093,193.626452522529,634.488028071799,621.067904806064,365.610098317004,1849.47974855123,864.377875893786,227.611865309729,115.227488843567,2455.25126554697,91.2244324909127,109.534900120793,null,1618.21741486858,101.27699328261,107.701526942728,1286.0870769782,250.433427446155,2099.15925263576,144.765961282751,103.577638031112,1738.70343619619,226.280272882712,252.381753632076,548.461849818727,101.190264798501,107.696324888696
null,2022.72901334243,2519.26420727077,262.688535795325,96.1917565819647,null,74.2793794291129,103.07997266982,127.769779002246,638.46484003606,81.173772375824,381.768779794782,null,284.704013153813,53.1445775279435,96.5269891871202,null,98.7687319642973,null,null,2418.03731955529,1014.22531718112,2448.88983297351,45.5242628396866,173.26091172325,640.352888235049,null,124.189481446109,23940,null,4180.61607642926,142.133897461764,null,361.066037634692,820.267300295862,231.59711604238,70.5625520229876,117.935676410745,93.3382111075838,74.0834862453881,21.6163725056941,714.649127438547,58.3849344573464,63.8643061804573,182.587876407469,752.233883366742,null,123.07568373509,2726.70151791737,97.9802689508016,89.4012362001635,null,1048.16033385288,114.072309762835,null,98.3332060399917,268.979854469247,321.504150495798,169.575876725122,73.7484560001008,1237.9766163718,null,null,86.1911461242411,60.7566276099402,119.603128473578
139.943055616115,1889.99836156163,3157.02330356246,1353.420256,392.8061481,73.0820217906063,80.1694594837161,96.3159069606895,88.130273095753,598.972296321786,119.81364508513,2697.8495705,null,1637.2825668,125.9492724,75.3628528787793,70.945649,126.667158796093,102.9710128,75.9599630893521,2609.77873549954,1458.77172877942,1689.14223258987,98.9438373,70.7780917161104,255.709861122892,203.934827756162,736.7662907,24130,195.233727444457,5361.48181602638,82.9387628689601,135.217409044612,210.691263732318,468.506359795346,834.6575887,294.8876746,47.0948378472158,116.967052018218,230.9184735,148.963766,489.346123928832,291.909415,105.9528958,940.655777,587.301975955186,140.758739573042,70.2962809138588,2066.55416396677,105.282843805977,83.8712805826455,null,1547.0995933406,78.1094392854382,66.6043097618003,787.6430951,289.027212399875,1044.5380165,56.7661529226235,49.1732949892684,825.446289297009,70.9692011,96.9510841,255.9057916,87.3869437017144,90.6466445066962
130.313048485879,1871.44272144712,2811.30549358296,3339.11270711277,2556.56215587127,68.0529734549301,70.314714055544,95.370295925668,74.5754671968148,597.598746665814,118.872335532298,6544.18642583985,67.9961336721442,4215.32165997201,1155.34903196266,90.4528436485575,211.411115252183,114.166086066451,149.984237026528,78.4314616791581,2288.97446380018,1750.58322684906,1429.34506761821,398.615970862795,48.0516372504833,888.594908722552,133.843813480546,2824.94452733856,24210,201.586019657842,4832.34486562952,89.3428889353116,88.7441045485808,226.959813772695,562.24849290483,2014.63054435018,975.532738164476,163.655140065319,104.15827958443,772.435211517598,312.917202728275,444.549909627242,826.554691483079,232.981084431834,2549.48520246247,704.89812654799,151.266951588369,84.3616680420232,1833.83762897378,91.3275043536256,83.6789488683114,122.165964976092,1534.94488737737,70.9590665531175,71.5765921950934,2099.18442997402,250.716384973516,2899.83296233151,35.5644397488769,117.741112188355,1976.45824171009,189.262202436266,329.790013542445,690.202441931769,104.867756120983,80.4388438179172
null,1702.47500462213,3087.18257004757,330.246935798774,84.2565496026198,null,86.7456843611536,86.7595588879764,106.100667560234,null,135.34616394957,429.998942799577,null,369.954045381618,25.1801182720473,95.325064985978,null,99.5628848748018,null,null,2823.85641489921,1146.02196517935,2033.5704427836,null,null,266.508253266852,null,144.301447020579,24250,null,4214.23044363607,null,null,null,670.426411182087,207.251742700697,76.5088209035284,49.0836095152199,114.379467472735,66.824160029664,null,539.238634732977,null,null,170.450031380013,742.867299813773,null,100.593049266424,2056.88030653433,null,null,null,1747.6640082005,86.0732829798887,null,181.103158341263,null,248.895784458314,127.887135644955,56.4128654119126,946.973157544912,null,null,67.7926261170504,68.6518356342503,90.2223136418312
218.326544891441,1820.37111438808,2085.57245420241,1383.0,1152.0,114.015984865966,60.0745996299808,92.7676438525906,92.053751242934,929.825499806232,104.255089660708,2978.0,null,1413.0,297.0,101.686186109507,148.0,86.2818932849075,142.0,null,1955.62516783362,1672.16850585112,1764.34128059289,234.0,84.7066735622157,331.612906323975,157.443249584538,1020.0,24330,null,3652.08161528314,155.055843881827,104.391527992659,393.891957951661,546.539814602255,1349.0,640.0,61.0741251150501,77.2700225124039,448.0,190.0,561.833487114015,748.0,151.0,1528.0,792.439454561524,189.375944787454,82.0046847489348,2143.891780846,84.5149958309144,130.199102472764,null,1346.19898011757,89.6798738241165,89.6090297932224,1073.0,232.014379246939,1383.0,83.3409175726232,73.6328513617438,1236.03602199475,159.0,null,352.0,100.170364010864,94.0389560107848
192.267690733941,2181.25374714669,2971.11529549126,3155.84519638567,3498.36381130691,100.407351418653,82.5141909963553,111.158526504884,98.2073700627092,783.327457642834,154.096834141177,6053.96369297453,110.695026008807,3502.0856365119,1487.24968448356,103.947885271483,238.700899194418,122.066675550022,197.700899194418,76.9338586335531,2686.10743325488,1687.99762060189,1882.28415160214,285.109757057829,89.6150467794434,1271.32954590073,165.06026151209,1996.7237576746,24410,197.736852110437,5166.7556730926,93.6136051621549,109.441928793923,237.808813296565,713.238183996969,2235.90847924369,954.878308875781,234.144504837047,110.079199265871,838.464828833704,385.331708469395,514.398090628804,927.43440605265,314.946213912465,2573.29859597928,810.064854026976,202.800518213553,107.01667265017,2101.62984101792,117.396351312408,109.685668922419,194.735944154139,1989.78296057598,82.1082347724069,95.9612779705228,2351.24018771308,322.281759678449,2488.49718408437,61.7336513934352,178.087875396532,2989.4676764479,225.700899194418,235.039667138387,606.31296734158,101.118598701929,92.1851923386025
130.313679302869,1280.38270761887,2249.95051480333,1630.53127898285,1661.31913284987,68.0533028845031,49.2697786913524,65.2493802371339,60.6807026379213,536.794931800674,87.6207261704047,3793.96417563521,88.5680240964467,2016.71571992599,466.107457049253,65.9635638693335,169.036428685776,64.5123523616307,121.051076292193,61.2045059367135,1603.89282352063,1112.13587674353,1163.03211062987,83.0568416175415,52.6371582799922,281.700108122285,100.371941983319,845.309958694684,24600,157.308973628187,2730.63521265813,48.4875984447016,66.5508392317771,123.174171379914,325.843766977126,1266.38138279592,658.184291551393,51.8815381436791,83.3601952213815,456.155699602345,155.045623938416,350.55138079352,672.174149741118,112.067306237343,1747.47857746342,514.053408564822,135.334250290436,48.8907023321084,1441.82383843231,58.6473985665824,75.164875933109,150.028748740284,1131.40694225708,55.9550192707773,64.0375464789366,1321.37116386988,161.001484282109,1179.42239935183,46.0709504905657,54.6598606496886,917.546386847247,148.018403593743,119.026094800131,266.082993857526,66.6219075488667,63.2436812944602
274.460771511084,2145.56110135245,2381.71129444201,2875.98407720672,1298.06946432078,143.330785482219,78.7519118702435,109.339599239435,93.3038600909348,736.096992841417,127.106428849669,6690.95060994947,null,2537.24250888786,338.534667293561,136.510011141781,237.896679221006,119.961471458621,280.448372043917,null,2563.632913362,1573.7152284557,1788.3013975461,244.913899350838,109.943895461969,244.440924548701,153.601703877478,1425.72480225682,24650,null,5077.64801833545,126.461378523909,101.844420845976,321.252774129636,596.321554325454,2317.74221698713,1361.67288240001,45.019404626371,88.241904503846,780.707192926022,319.793293575184,750.906056906019,964.241730485928,286.05185498998,2815.84599183392,1063.8211827011,189.977290306348,89.4741055727872,2373.11850414464,72.9179948627315,103.072208517432,null,1641.26802289154,119.85964165826,89.8935748476594,2156.89745762294,200.17776901812,2287.89765222342,110.04996034115,54.6137699408664,916.772686313722,319.827668968021,null,730.224445489268,94.2725728491161,104.093680760124
null,1996.66294049885,2632.11509686491,1506.0,612.0,null,76.7860185892472,101.751623662809,104.889748853904,572.217305612982,98.4844937363053,2730.0,null,1609.0,130.0,154.370771433561,101.0,112.247546009918,81.0,null,2499.63664203816,1502.00164791087,2010.36146072503,115.0,103.219978880289,234.279071635956,143.83893823481,951.0,24780,null,4751.1381998751,69.6110509817047,95.3712946524958,176.834567984123,717.392804085424,1200.0,695.0,43.1478662623383,97.5193129254146,414.0,139.0,711.521059258831,336.0,195.0,1137.0,1203.00991309985,172.922853043326,107.640045918691,2036.57474953697,87.3586791416534,80.1249047544075,null,1271.68587602468,113.573007449776,81.8237453953289,738.0,239.820986957552,1272.0,107.456516042488,66.5291926206373,1116.79063179752,null,null,445.0,89.9766089898747,89.3316374433825
454.402933332374,2350.99041986164,3283.96065949496,1355.42505401743,456.833437197928,237.301414702622,99.6973392498346,119.808450181814,131.225506808422,840.218555144979,143.282510234665,2236.98278497709,null,1355.7649122534,148.712310280707,147.330241221259,127.760367891952,123.942235614094,70.5656820043033,null,3245.47524251366,1581.08361626142,2515.12377934294,131.736566698815,185.346386208218,348.847920239423,151.44174500163,624.614574364594,24850,null,5246.14311079912,140.881512759381,100.412276831888,357.884575716323,931.808146443886,1057.9516852967,483.250174386342,64.2483483619683,121.670054462849,392.554620262558,111.870603316788,700.728355962403,352.293684025708,216.061955851844,987.661601111354,1148.14312996322,303.16306542306,139.811650046446,2845.14102855175,90.5906695114093,117.651862401748,null,1850.14247049548,111.850275907346,143.450891781369,788.093145793021,248.693592724122,1136.65461003217,185.471716861091,64.5880573396456,1084.20581284106,189.555302591632,null,286.330053753998,94.7139721973813,124.79831977474
278.308684195327,1916.48618508324,3330.05280523563,1056.0,345.0,145.340268820996,83.3977774171066,97.6657487371611,126.792743964246,955.747557042273,119.874142112444,1664.0,null,1342.0,127.0,150.662954135631,null,115.771749301202,69.0,73.5461244955398,2714.87106801933,1425.12458457707,2430.16356460472,105.0,null,406.868347729527,247.810515306563,625.0,24900,189.029634038501,4900.30829291094,90.7453617789326,164.308844067715,230.522548078723,838.046521032966,876.0,407.0,74.9341412855327,123.377758806493,285.0,81.0,802.392292567551,334.0,null,645.0,1174.11492913397,null,125.74333822736,2368.41514419998,92.056852043833,133.828846534509,null,1547.88076418545,128.07787575022,null,538.0,252.71862315545,998.0,168.888215454557,68.39458796576,1148.10404421049,105.0,82.0,341.0,85.3713294434134,103.887374143862
149.8450229254,1925.09227793015,3103.6214536259,3944.0,5639.0,78.2530950352271,61.1892517521342,98.1043224707663,83.1441621985384,655.159029003293,111.065072874336,9155.0,110.441522537848,6187.0,2349.0,91.5594655747502,294.0,108.347085349576,226.0,76.0664687780156,1991.91074870954,1521.73730619719,1593.57631412606,570.0,70.4296715613153,1170.95697705498,126.394556194808,3186.0,24970,195.507470370942,4586.0421394336,98.5036598504453,83.8049321641141,250.231132684472,582.686562396251,3213.0,1427.0,215.65859336949,114.988524665458,1186.0,447.0,521.268564135013,1323.0,440.0,3853.0,713.522020403678,146.768292152616,87.4282652061118,2000.9287345406,88.7490729459975,91.7388451606592,304.0,1434.13322377549,83.2048999076834,69.447913666992,2804.0,243.637958753528,4160.0,45.8790575861611,163.162247618137,2738.91899819087,304.0,417.0,1046.0,91.1588630914304,87.7680724975432
169.846625043766,2047.15648313325,2692.21564695375,3026.03924348206,1844.0394478752,88.6984688011914,73.240658068374,104.324817086359,89.974896723019,782.850413207365,122.772850731903,5972.09259009048,107.798384301074,3432.0400610546,611.017986595944,104.285268808486,209.001635145086,110.820136684017,207.002043931357,84.7566424215841,2384.22353389647,1599.65878965423,1724.49707222214,442.001226358814,81.337685713932,474.306038840679,172.616467718862,2070.01839538222,25060,217.843118304021,4690.71978347114,127.571220376328,114.452012832674,324.072131138837,568.64490854746,2196.03822151638,1046.01512509204,87.3543393714563,99.7460257154764,731.008380118565,355.006744973479,620.656967488119,1002.01594266459,314.003270290172,2646.03699515757,812.694080633557,163.57683039621,85.3214079077797,2312.79189785143,105.790471739575,109.618870628169,195.0057230078,1585.31048200425,99.0692790817894,77.4013884651835,2018.04128741342,290.420775503608,3006.02841064587,70.0265101345465,84.3387605015417,1415.75049862125,217.005927400936,287.005927400936,791.006949366615,95.8267080692817,101.447534566472
272.077712704309,1935.40005208409,3219.09346975307,1012.77133081302,251.089776178107,142.086288176667,90.6464089429237,98.6296153157628,107.228430698444,739.276938184732,126.887424767656,1618.10975385133,null,1097.34567369878,58.4837776691511,147.652564805522,74.8016181906252,112.273118160377,66.996502207684,93.1323540749413,2950.83778825638,1267.1202439032,2055.1856299173,55.3376466582983,145.833673413115,173.075643284008,192.998472885545,415.850824700672,25150,239.370530108598,4752.22060056194,72.4683364837974,127.966143597371,184.092996642277,787.468651676319,679.368176060828,388.703160277084,31.8758507003594,119.266738672226,262.73611621886,136.098230074727,613.401246270152,243.2984940933,141.332817122135,651.2522960475,1150.65499450528,220.87219919932,118.154463417053,2204.80433304445,142.684496303927,103.517481345181,null,1638.44012189594,97.9111206981149,104.512447453451,559.737187230124,391.70391612335,726.369932329081,118.487296456265,45.372607981692,761.646151684348,91.8146419465723,77.0278234568075,208.882247815131,75.9061635434357,96.710803940737
